Genus,Species,CurrentListing
Restrepia,seketii,II
Restrepia,tabeae,II
Restrepia,teaguei,II
Restrepia,trichoglossa,II
Restrepia,tsubotae,II
Restrepia,vasquezii,II
Restrepia,wageneri,II
Restrepiella,,II
Restrepiopsis,,II
Restrepiopsis,pandurata,II
Rhaesteria,,II
Rhamphorhynchus,,II
Rhetinantha,,II
Rhetinantha,divaricata,II
Rhetinantha,friedrichsthalii,II
Rhinerrhiza,,II
Rhinerrhiza,moorei,II
Rhipidoglossum,,II
Rhipidoglossum,curvatum,II
Rhipidoglossum,rutilum,II
Rhipsalis,,II
Rhipsalis,baccifera,II
Rhipsalis,burchellii,II
Rhipsalis,campos-portoana,II
Rhipsalis,cereoides,II
Rhipsalis,cereuscula,II
Rhipsalis,clavata,II
Rhipsalis,crispata,II
Rhipsalis,cuneata,II
Rhipsalis,dissimilis,II
Rhipsalis,elliptica,II
Rhipsalis,ewaldiana,II
Rhipsalis,floccosa,II
Rhipsalis,goebeliana,II
Rhipsalis,grandiflora,II
Rhipsalis,hoelleri,II
Rhipsalis,juengeri,II
Rhipsalis,lindbergiana,II
Rhipsalis,mesembryanthemoides,II
Rhipsalis,mesembryanthoides,II
Rhipsalis,micrantha,II
Rhipsalis,neves-armondii,II
Rhipsalis,oblonga,II
Rhipsalis,occidentalis,II
Rhipsalis,olivifera,II
Rhipsalis,ormindoi,II
Rhipsalis,pacheco-leonis,II
Rhipsalis,pachyptera,II
Rhipsalis,paradoxa,II
Rhipsalis,pentaptera,II
Rhipsalis,pilocarpa,II
Rhipsalis,pulchra,II
Rhipsalis,puniceodiscus,II
Rhipsalis,russellii,II
Rhipsalis,sulcata,II
Rhipsalis,teres,II
Rhipsalis,trigona,II
Rhizanthella,,II
Rhizanthella,gardneri,II
Rhizanthella,slateri,II
Rhynchogyna,,II
Rhyncholaelia,,II
Rhyncholaelia,digbyana,II
Rhyncholaelia,glauca,II
Rhynchophreatia,,II
Rhynchostele,,II
Rhynchostele,aptera,II
Rhynchostele,bictoniensis,II
Rhynchostele,candidula,II
Rhynchostele,cervantesii,II
Rhynchostele,cordata,II
Rhynchostele,ehrenbergii,II
Rhynchostele,galeottiana,II
Rhynchostele,hortensiae,II
Rhynchostele,humeanum,II
Rhynchostele,maculata,II
Rhynchostele,madrensis,II
Rhynchostele,majalis,II
Rhynchostele,pygmaea,II
Rhynchostele,rossii,II
Rhynchostele,stellata,II
Rhynchostele,uroskinneri,II
Rhynchostylis,,II
Rhynchostylis,coelestis,II
Rhynchostylis,gigantea,II
Rhynchostylis,retusa,II
Ridleyella,,II
Ridleyella,paniculata,II
Rimacola,,II
Risleya,,II
Risleya,atropurpurea,II
Robiquetia,,II
Robiquetia,brevifolia,II
Robiquetia,pachyphylla,II
Robiquetia,rosea,II
Robiquetia,spathulata,II
Robiquetia,succisa,II
Robiquetia,virescens,II
Robiquetia,wassellii,II
Rodriguezia,,II
Rodriguezia,antioquiana,II
Rodriguezia,batemanii,II
Rodriguezia,biflora,II
Rodriguezia,bockiae,II
Rodriguezia,candelariae,II
Rodriguezia,candida,II
Rodriguezia,carnea,II
Rodriguezia,chasei,II
Rodriguezia,chimorensis,II
Rodriguezia,cinnabarina,II
Rodriguezia,claudiae,II
Rodriguezia,compacta,II
Rodriguezia,decora,II
Rodriguezia,delcastilloi,II
Rodriguezia,dressleriana,II
Rodriguezia,ensiformis,II
Rodriguezia,fernandezii,II
Rodriguezia,flavida,II
Rodriguezia,granadensis,II
Rodriguezia,lanceolata,II
Rodriguezia,leeana,II
Rodriguezia,lehmannii,II
Rodriguezia,leucantha,II
Rodriguezia,luteola,II
Rodriguezia,macrantha,II
Rodriguezia,negrensis,II
Rodriguezia,obtusifolia,II
Rodriguezia,pardina,II
Rodriguezia,pubescens,II
Rodriguezia,pulchra,II
Rodriguezia,refracta,II
Rodriguezia,ricii,II
Rodriguezia,rigida,II
Rodriguezia,satipoana,II
Rodriguezia,sticta,II
Rodriguezia,strobelii,II
Rodriguezia,vasquezii,II
Rodriguezia,venusta,II
Rodrigueziella,,II
Rodrigueziopsis,,II
Roeperocharis,,II
Roezliella,,II
Roezliella,dilatata,II
Roezliella,malleifera,II
Roezliella,reversa,II
Roezliella,wallisii,II
Rossioglossum,,II
Rossioglossum,grande,II
Rossioglossum,insleayi,II
Rossioglossum,powellii,II
Rossioglossum,schlieperianum,II
Rossioglossum,splendens,II
Rossioglossum,williamsianum,II
Rudolfiella,,II
Rudolfiella,aurantiaca,II
Rudolfiella,bicornaria,II
Rudolfiella,floribunda,II
Rudolfiella,picta,II
Rusbyella,,II
Rusbyella,caespitosa,II
Saccoglossum,,II
Saccoglossum,lanceolatum,II
Saccoglossum,maculatum,II
Saccoglossum,papuanum,II
Saccoglossum,takeuhii,II
Saccoglossum,verrucosum,II
Saccolabiopsis,,II
Saccolabiopsis,armittii,II
Saccolabiopsis,bakhuizenii,II
Saccolabiopsis,pusilla,II
Saccolabiopsis,rectifolia,II
Saccolabium,,II
Saccolabium,distichum,II
Saccolabium,galubinum,II
Saccolabium,odoratissimum,II
Saccolabium,pusillum,II
Saccolabium,rantii,II
Saccolabium,rhopalorrhachis,II
Saccolabium,sigmoideum,II
Sacoila,,II
Sacoila,argentina,II
Sacoila,duseniana,II
Sacoila,foliosa,II
Sacoila,lanceolata,II
Sacoila,squamulosa,II
Salpistele,,II
Samaipaticereus,,II
Samaipaticereus,corroanus,II
Sanderella,,II
Sarcanthopsis,,II
Sarcanthopsis,curvata,II
Sarcanthopsis,nagarensis,II
Sarcanthopsis,pantherina,II
Sarcanthus,,II
Sarcanthus,appendiculatus,II
Sarcanthus,eberhardtii,II
Sarcanthus,fissicors,II
Sarcanthus,fordii,II
Sarcanthus,inflexilobus,II
Sarcanthus,ionosmus,II
Sarcanthus,kunstleri,II
Sarcanthus,pensilis,II
Sarcanthus,praeltus,II
Sarcanthus,rugulosus,II
Sarcanthus,teretifolius,II
Sarcochilus,,II
Sarcochilus,aequalis,II
Sarcochilus,alatus,II
Sarcochilus,berkeleyi,II
Sarcochilus,biserratus,II
Sarcochilus,caligaris,II
Sarcochilus,carrii,II
Sarcochilus,ciliatus,II
Sarcochilus,dilatatus,II
Sarcochilus,ecalcaratus,II
Sarcochilus,fasciculatus,II
Sarcochilus,fitzgeraldii,II
Sarcochilus,hartmannii,II
Sarcochilus,hillii,II
Sarcochilus,hirticalcar,II
Sarcochilus,johorensis,II
Sarcochilus,koghiensis,II
Sarcochilus,minutiflorus,II
Sarcochilus,moorei,II
Sarcochilus,rarus,II
Sarcochilus,roseus,II
Sarcochilus,serrulatus,II
Sarcochilus,tahanensis,II
Sarcochilus,uniflorus,II
Sarcochilus,violaceus,II
Sarcochilus,virescens,II
Sarcochilus,weinthalii,II
Sarcoglottis,,II
Sarcoglottis,cerina,II
Sarcoglottis,umbrosa,II
Sarcoglyphis,,II
Sarcophyton,,II
Sarcophyton,pachyphyllum,II
Sarcostoma,,II
Sarcostoma,javanicum,II
Sarracenia,,I/II
Sarracenia,ahlesii,II
Sarracenia,alata,II
Sarracenia,areolata,II
Sarracenia,catesbaei,II
Sarracenia,chelsonii,II
Sarracenia,courtii,II
Sarracenia,excellens,II
Sarracenia,exornata,II
Sarracenia,farnhamii,II
Sarracenia,flava,II
Sarracenia,formosa,II
Sarracenia,gilpinii,II
Sarracenia,harperi,II
Sarracenia,leucophylla,II
Sarracenia,minor,II
Sarracenia,mitchelliana,II
Sarracenia,moorei,II
Sarracenia,oreophila,I
Sarracenia,popei,II
Sarracenia,psittacina,II
Sarracenia,purpurea,II
Sarracenia,readii,II
Sarracenia,rehderi,II
Sarracenia,rubra,I/II
Sarracenia,rubra,I
Sarracenia,rubra,I
Sarracenia,swaniana,II
Sarracenia,wrigleyana,II
Satranala,decussilvae,II
Satyridium,,II
Satyridium,rostratum,II
Satyrium,,II
Satyrium,carneum,II
Satyrium,foliosum,II
Satyrium,microrrhynchum,II
Satyrium,mirum,II
Satyrium,muticum,II
Satyrium,princeps,II
Saundersia,,II
Sauroglossum,,II
Saussurea,costus,I
Scaphosepalum,,II
Scaphosepalum,anchoriferum,II
Scaphosepalum,andreettae,II
Scaphosepalum,beluosum,II
Scaphosepalum,breve,II
Scaphosepalum,clavellatum,II
Scaphosepalum,dodsonii,II
Scaphosepalum,elasmotopus,II
Scaphosepalum,fimbriatum,II
Scaphosepalum,gibberosum,II
Scaphosepalum,hirtzii,II
Scaphosepalum,lima,II
Scaphosepalum,microdactylum,II
Scaphosepalum,ovulare,II
Scaphosepalum,panduratum,II
Scaphosepalum,pleurothallodes,II
Scaphosepalum,portillae,II
Scaphosepalum,pulvinare,II
Scaphosepalum,rapax,II
Scaphosepalum,swertiaefolium,II
Scaphosepalum,verrucosum,II
Scaphosepalum,viviparum,II
Scaphyglottis,,II
Scaphyglottis,arctata,II
Scaphyglottis,bicornis,II
Scaphyglottis,bilobulata,II
Scaphyglottis,brachyphylla,II
Scaphyglottis,chlorantha,II
Scaphyglottis,dunstervillei,II
Scaphyglottis,fasciculata,II
Scaphyglottis,gigantea,II
Scaphyglottis,graminifolia,II
Scaphyglottis,imbricata,II
Scaphyglottis,laevilabia,II
Scaphyglottis,limonensis,II
Scaphyglottis,livida,II
Scaphyglottis,oblonga,II
Scaphyglottis,panamensis,II
Scaphyglottis,prolifera,II
Scaphyglottis,reflexa,II
Scaphyglottis,robusta,II
Scaphyglottis,sessiliflora,II
Scaphyglottis,sessilis,II
Scaphyglottis,sigmoidea,II
Scaphyglottis,spathulata,II
Scaphyglottis,stellata,II
Scaphyglottis,tenuis,II
Scelochiloides,,II
Scelochilus,,II
Scelochilus,aureus,II
Scelochilus,chiribogae,II
Scelochilus,heterophylla,II
Scelochilus,hirtzii,II
Scelochilus,jamesonii,II
Scelochilus,luerae,II
Scelochilus,saccatus,II
Scelochilus,tuerckheimii,II
Schiedeella,,II
Schiedeella,albovaginata,II
Schiedeella,chartacea,II
Schiedeella,chloraeformis,II
Schiedeella,congestiflora,II
Schiedeella,dendroneura,II
Schiedeella,densiflora,II
Schiedeella,durangensis,II
Schiedeella,eriophora,II
Schiedeella,falcata,II
Schiedeella,michuacana,II
Schiedeella,nagelii,II
Schiedeella,nonantzin,II
Schiedeella,obteca,II
Schiedeella,pseudopyramidalis,II
Schiedeella,pubicaulis,II
Schiedeella,rubrocallosa,II
Schiedeella,sparsiflora,II
Schiedeella,stolonifera,II
Schiedeella,tenella,II
Schiedeella,trilineata,II
Schiedeella,velata,II
Schiedeella,violacea,II
Schiedeella,wercklei,II
Schistotylus,,II
Schistotylus,purpuratus,II
Schizochilus,,II
Schizochilus,crenulatus,II
Schizochilus,flexuosus,II
Schizochilus,gerrardii,II
Schizochilus,lepidus,II
Schizochilus,lilacinus,II
Schizochilus,zeyheri,II
Schizodium,,II
Schizodium,longipetalum,II
Schlimmia,,II
Schlimmia,alpina,II
Schlimmia,condorana,II
Schlimmia,garayana,II
Schlimmia,jasminodora,II
Schlimmia,jennyana,II
Schlimmia,pandurata,II
Schlimmia,stevensonii,II
Schlimmia,trifida,II
Schlumbergera,,II
Schlumbergera,exotica,II
Schlumbergera,kautskyi,II
Schlumbergera,microsphaerica,II
Schlumbergera,opuntioides,II
Schlumbergera,orssichiana,II
Schlumbergera,reginae,II
Schlumbergera,russelliana,II
Schlumbergera,truncata,II
Schoenorchis,,II
Schoenorchis,brevirachis,II
Schoenorchis,fragans,II
Schoenorchis,gemmata,II
Schoenorchis,latifolia,II
Schoenorchis,micrantha,II
Schoenorchis,nivea,II
Schoenorchis,pachyacris,II
Schoenorchis,paniculata,II
Schoenorchis,sarcophylla,II
Schoenorchis,tortifolia,II
Schomburgkia,,II
Schomburgkia,crispa,II
Schomburgkia,elata,II
Schomburgkia,gloriosa,II
Schomburgkia,heidii,II
Schomburgkia,lueddemannii,II
Schomburgkia,lyonsii,II
Schomburgkia,marginata,II
Schomburgkia,moyobambae,II
Schomburgkia,rosea,II
Schomburgkia,schultzei,II
Schomburgkia,splendida,II
Schomburgkia,superbiens,II
Schomburgkia,undulata,II
Schomburgkia,wallisii,II
Schomburgkia,weberbaueriana,II
Sclerocactus,,I/II
Sclerocactus,brevihamatus,I/II
Sclerocactus,brevihamatus,I
Sclerocactus,erectocentrus,I
Sclerocactus,glaucus,I
Sclerocactus,intertextus,II
Sclerocactus,johnsonii,II
Sclerocactus,mariposensis,I
Sclerocactus,mesae-verdae,I
Sclerocactus,nyensis,I
Sclerocactus,papyracanthus,I
Sclerocactus,parviflorus,II
Sclerocactus,polyancistrus,II
Sclerocactus,pubispinus,I
Sclerocactus,scheeri,II
Sclerocactus,sileri,II
Sclerocactus,spinosior,II
Sclerocactus,uncinatus,II
Sclerocactus,unguispinus,II
Sclerocactus,warnockii,II
Sclerocactus,whipplei,II
Sclerocactus,wrightiae,I
Scuticaria,,II
Scuticaria,hadwenii,II
Scuticaria,salesiana,II
Sedirea,,II
Sedirea,japonica,II
Seidenfadenia,,II
Seidenfadenia,mitrata,II
Selenicereus,,II
Selenicereus,anthonyanus,II
Selenicereus,atropilosus,II
Selenicereus,boeckmannii,II
Selenicereus,brevispinus,II
Selenicereus,chontalensis,II
Selenicereus,chrysocardium,II
Selenicereus,coniflorus,II
Selenicereus,donkelaarii,II
Selenicereus,grandiflorus,II
Selenicereus,hamatus,II
Selenicereus,hondurensis,II
Selenicereus,inermis,II
Selenicereus,innesii,II
Selenicereus,macdonaldiae,II
Selenicereus,megalanthus,II
Selenicereus,murrillii,II
Selenicereus,nelsonii,II
Selenicereus,pteranthus,II
Selenicereus,setaceus,II
Selenicereus,spinulosus,II
Selenicereus,testudo,II
Selenicereus,tricae,II
Selenicereus,urbanianus,II
Selenicereus,vagans,II
Selenicereus,validus,II
Selenicereus,wercklei,II
Selenicereus,wittii,II
Selenipedium,,II
Selenipedium,chica,II
Senna,meridionalis,II
Serapias,,II
Serapias,azorica,II
Serapias,cordigera,II
Serapias,lingua,II
Serapias,neglecta,II
Serapias,nurrica,II
Serapias,olbia,II
Serapias,parviflora,II
Serapias,vomeracea,II
Sievekingia,,II
Sievekingia,butcheri,II
Sievekingia,colombiana,II
Sievekingia,cristata,II
Sievekingia,dunstervilleorum,II
Sievekingia,filifera,II
Sievekingia,fimbriata,II
Sievekingia,herklotziana,II
Sievekingia,herrenhusana,II
Sievekingia,hirtzii,II
Sievekingia,jenmanii,II
Sievekingia,marsupialis,II
Sievekingia,peruviana,II
Sievekingia,reichenbachiana,II
Sievekingia,rhonhofae,II
Sievekingia,suavis,II
Sievekingia,trollii,II
Sigmatostalix,,II
Sigmatostalix,abortiva,II
Sigmatostalix,adamsii,II
Sigmatostalix,adelaidae,II
Sigmatostalix,amazonica,II
Sigmatostalix,arangoi,II
Sigmatostalix,ariasii,II
Sigmatostalix,aristulifera,II
Sigmatostalix,auriculata,II
Sigmatostalix,bicallosa,II
Sigmatostalix,brachycion,II
Sigmatostalix,brevicornis,II
Sigmatostalix,brownii,II
Sigmatostalix,buchtienii,II
Sigmatostalix,caquetana,II
Sigmatostalix,crescentilabia,II
Sigmatostalix,cuculligera,II
Sigmatostalix,curvipetala,II
Sigmatostalix,eliae,II
Sigmatostalix,gentryi,II
Sigmatostalix,graminea,II
Sigmatostalix,guatemalensis,II
Sigmatostalix,hermansiana,II
Sigmatostalix,hirtzii,II
Sigmatostalix,huebneri,II
Sigmatostalix,hymenantha,II
Sigmatostalix,ibis,II
Sigmatostalix,ligiae,II
Sigmatostalix,luerorum,II
Sigmatostalix,lutzii,II
Sigmatostalix,macrobulbon,II
Sigmatostalix,marinii,II
Sigmatostalix,mexicana,II
Sigmatostalix,minax,II
Sigmatostalix,miranda,II
Sigmatostalix,morganii,II
Sigmatostalix,occultans,II
Sigmatostalix,pandurata,II
Sigmatostalix,papilio,II
Sigmatostalix,peruviana,II
Sigmatostalix,pichinchensis,II
Sigmatostalix,picta,II
Sigmatostalix,picturatissima,II
Sigmatostalix,portillae,II
Sigmatostalix,posadarum,II
Sigmatostalix,pseudounguiculata,II
Sigmatostalix,putumayensis,II
Sigmatostalix,racemifera,II
Sigmatostalix,sergii,II
Sigmatostalix,tenuirostris,II
Sigmatostalix,trimorion,II
Sigmatostalix,unguiculata,II
Silvorchis,,II
Silvorchis,colorata,II
Sirhookera,,II
Skeptrostachys,,II
Skeptrostachys,arechavaletanii,II
Skeptrostachys,balanophorostachya,II
Skeptrostachys,berroana,II
Skeptrostachys,congestiflora,II
Skeptrostachys,disoides,II
Skeptrostachys,gigantea,II
Skeptrostachys,latipetala,II
Skeptrostachys,montevidensis,II
Skeptrostachys,paraguayensis,II
Skeptrostachys,paranahybae,II
Skeptrostachys,rupestris,II
Smithorchis,,II
Smithorchis,calceoliformis,II
Smithsonia,,II
Smithsonia,viridiflora,II
Smitinandia,,II
Smitinandia,micrantha,II
Sobennikoffia,,II
Sobennikoffia,fourneriana,II
Sobennikoffia,robusta,II
Sobralia,,II
Sobralia,allenii,II
Sobralia,amabilis,II
Sobralia,atropubescens,II
Sobralia,atrorubens,II
Sobralia,bletiae,II
Sobralia,bouchei,II
Sobralia,bradeorum,II
Sobralia,callosa,II
Sobralia,chatoensis,II
Sobralia,corazoi,II
Sobralia,fenzliana,II
Sobralia,helleri,II
Sobralia,hirtzii,II
Sobralia,labiata,II
Sobralia,lepida,II
Sobralia,leucoxantha,II
Sobralia,lindleyana,II
Sobralia,macra,II
Sobralia,macrophylla,II
Sobralia,maduroi,II
Sobralia,mucronata,II
Sobralia,neglecta,II
Sobralia,pfavii,II
Sobralia,portillae,II
Sobralia,suaveolens,II
Sobralia,triandra,II
Sobralia,undatocarinata,II
Sobralia,valida,II
Sobralia,warscewiczii,II
Sobralia,wercklei,II
Sobralia,wilsoniana,II
Sobralia,xantholeuca,II
Solenangis,,II
Solenangis,aphylla,II
Solenangis,clavata,II
Solenangis,conica,II
Solenangis,cornuta,II
Solenangis,scandens,II
Solenangis,wakefieldii,II
Solenidiopsis,,II
Solenidium,,II
Solenocentrum,,II
Solenocentrum,costaricense,II
Sophronitella,,II
Sophronitella,violacea,II
Sophronitis,,II
Sophronitis,acuensis,II
Sophronitis,bicolor,II
Sophronitis,brevipedunculata,II
Sophronitis,cernua,II
Sophronitis,coccinea,II
Sophronitis,mantiqueirae,II
Sophronitis,pterocarpa,II
Sophronitis,pygmaea,II
Sophronitis,wittigiana,II
Soterosanthus,,II
Soterosanthus,shepheardii,II
Spathoglottis,,II
Spathoglottis,affinis,II
Spathoglottis,aurea,II
Spathoglottis,confusa,II
Spathoglottis,fortunei,II
Spathoglottis,kimballiana,II
Spathoglottis,kimballiana,II
Spathoglottis,pacifica,II
Spathoglottis,paulinae,II
Spathoglottis,plicata,II
Spathoglottis,pubescens,II
Spathoglottis,unguiculata,II
Specklinia,,II
Specklinia,grobyi,II
Specklinia,microphylla,II
Specklinia,simmleriana,II
Sphaeropteris,,II
Sphaeropteris,aciculosa,II
Sphaeropteris,aeneifolia,II
Sphaeropteris,agatheti,II
Sphaeropteris,albidosquamata,II
Sphaeropteris,albifrons,II
Sphaeropteris,albosetacea,II
Sphaeropteris,alternans,II
Sphaeropteris,angiensis,II
Sphaeropteris,angustipinna,II
Sphaeropteris,aramaganensis,II
Sphaeropteris,arthropoda,II
Sphaeropteris,assimilis,II
Sphaeropteris,aterrima,II
Sphaeropteris,atrospinosa,II
Sphaeropteris,atrox,II
Sphaeropteris,auriculifera,II
Sphaeropteris,binuangensis,II
Sphaeropteris,brackenridgei,II
Sphaeropteris,brunoniana,II
Sphaeropteris,capitata,II
Sphaeropteris,carrii,II
Sphaeropteris,celebica,II
Sphaeropteris,cooperi,II
Sphaeropteris,crinita,II
Sphaeropteris,cuatrecasasii,II
Sphaeropteris,curranii,II
Sphaeropteris,discophora,II
Sphaeropteris,elliptica,II
Sphaeropteris,elmeri,II
Sphaeropteris,excelsa,II
Sphaeropteris,feani,II
Sphaeropteris,felina,II
Sphaeropteris,fugax,II
Sphaeropteris,glauca,II
Sphaeropteris,hainanensis,II
Sphaeropteris,horrida,II
Sphaeropteris,inaequalis,II
Sphaeropteris,insularum,II
Sphaeropteris,integra,II
Sphaeropteris,intermedia,II
Sphaeropteris,ledermannii,II
Sphaeropteris,lepifera,II
Sphaeropteris,leucolepis,II
Sphaeropteris,leucotricha,II
Sphaeropteris,lunulata,II
Sphaeropteris,magna,II
Sphaeropteris,marginata,II
Sphaeropteris,medullaris,II
Sphaeropteris,megalosora,II
Sphaeropteris,mertensiana,II
Sphaeropteris,microlepidota,II
Sphaeropteris,mollicula,II
Sphaeropteris,moluccana,II
Sphaeropteris,moseleyi,II
Sphaeropteris,nigricans,II
Sphaeropteris,novae-caledoniae,II
Sphaeropteris,obliqua,II
Sphaeropteris,obscura,II
Sphaeropteris,papuana,II
Sphaeropteris,parksiae,II
Sphaeropteris,parvifolia,II
Sphaeropteris,parvipinna,II
Sphaeropteris,persquamulifera,II
Sphaeropteris,philippinensis,II
Sphaeropteris,pilulifera,II
Sphaeropteris,polypoda,II
Sphaeropteris,procera,II
Sphaeropteris,propinqua,II
Sphaeropteris,pulcherrima,II
Sphaeropteris,quindiuensis,II
Sphaeropteris,robinsonii,II
Sphaeropteris,robusta,II
Sphaeropteris,rosenstockii,II
Sphaeropteris,rufescens,II
Sphaeropteris,runensis,II
Sphaeropteris,samoensis,II
Sphaeropteris,sarasinorum,II
Sphaeropteris,senex,II
Sphaeropteris,setifera,II
Sphaeropteris,sibuyanensis,II
Sphaeropteris,squamulata,II
Sphaeropteris,stipitipinnula,II
Sphaeropteris,strigosa,II
Sphaeropteris,subsessilis,II
Sphaeropteris,suluensis,II
Sphaeropteris,tenggerensis,II
Sphaeropteris,teysmannii,II
Sphaeropteris,tomentosa,II
Sphaeropteris,tomentosissima,II
Sphaeropteris,trichodesma,II
Sphaeropteris,trichophora,II
Sphaeropteris,tripinnata,II
Sphaeropteris,tripinnatifida,II
Sphaeropteris,truncata,II
Sphaeropteris,vaupelii,II
Sphaeropteris,verrucosa,II
Sphaeropteris,vittata,II
Sphaeropteris,wallacei,II
Sphaeropteris,werneri,II
Sphaeropteris,womersleyi,II
Sphaeropteris,zamboangana,II
Sphyrarhynchus,,II
Sphyrastylis,,II
Sphyrastylis,cryptantha,II
Spiculaea,,II
Spiranthes,,II
Spiranthes,aestivalis,II
Spiranthes,calcarata,II
Spiranthes,cranichoides,II
Spiranthes,delitescens,II
Spiranthes,diluvialis,II
Spiranthes,elata,II
Spiranthes,infernalis,II
Spiranthes,longilabris,II
Spiranthes,magnicamporum,II
Spiranthes,michuacana,II
Spiranthes,obliqua,II
Spiranthes,ochroleuca,II
Spiranthes,parasitica,II
Spiranthes,parksii,II
Spiranthes,parviflora,II
Spiranthes,polyantha,II
Spiranthes,porrifolia,II
Spiranthes,romanzoffiana,II
Spiranthes,sinensis,II
Spiranthes,spiralis,II
Spiranthes,squamulosa,II
Spiranthes,vomeracea,II
