control_number,specific_name,generic_name,category,qty,unit,origin,ship_date
2014449325,DOMESTIC,SHEEP,TRO,1,NO,NZ,4/7/14
2014449333,,WATERBUCK,TRO,1,NO,ZA,4/7/14
2014449333,,NYALA,TRO,1,NO,ZA,4/7/14
2014449333,GREATER,KUDU,TRO,1,NO,ZA,4/7/14
2014449384,WHITE-TAILED,DEER,LPS,432,NO,US,4/11/14
2014449743,TIGER,COWRIE,SPR,1248,NO,CN,4/14/14
2014449954,,HARTEBEEST,TRO,1,NO,ZA,4/3/14
2014449954,DESERT,WARTHOG,TRO,2,NO,ZA,4/3/14
2014449954,,IMPALA,TRO,1,NO,ZA,4/3/14
2014449954,BLUE,WILDEBEEST,TRO,1,NO,ZA,4/3/14
2014449954,,BUSHBUCK,TRO,1,NO,ZA,4/3/14
2014449954,MOUNTAIN,REEDBUCK,TRO,1,NO,ZA,4/3/14
2014449954,,SPRINGBOK,TRO,1,NO,ZA,4/3/14
2014449954,,WATERBUCK,TRO,1,NO,ZA,4/3/14
2014449954,,GEMSBOK,TRO,1,NO,ZA,4/3/14
2014449954,,BLESBOK,TRO,1,NO,ZA,4/3/14
2014450162,,ELK,SKP,1,NO,US,4/8/14
2014450162,,DEER,BOC,2,NO,US,4/8/14
2014450162,,FLICKER,FEA,1,NO,US,4/8/14
2014450162,ALL SPECIES,"DUCKS,GEESE",FEA,2,NO,US,4/8/14
2014450167,SWAN,MUSSEL,SPR,990,NO,CN,4/14/14
2014450170,PEARL,MUSSEL,SPR,4356,NO,CN,4/13/14
2014450543,,GEMSBOK,TRO,1,NO,ZA,4/12/14
2014450543,,IMPALA,TRO,1,NO,ZA,4/12/14
2014450543,,WATERBUCK,TRO,1,NO,ZA,4/12/14
2014450550,GREATER,KUDU,BOC,1,NO,ZA,4/12/14
2014450556,AFRICAN,BUFFALO,TRO,1,NO,ZW,4/10/14
2014450556,,BUSHBUCK,TRO,1,NO,ZW,4/10/14
2014450558,BLUE,WILDEBEEST,TRO,2,NO,ZW,4/9/14
2014450558,AFRICAN,BUFFALO,TRO,2,NO,ZW,4/9/14
2014450558,COMMON,ELAND,TRO,1,NO,ZW,4/9/14
2014450558,,IMPALA,TRO,1,NO,ZW,4/9/14
2014450558,BLACK-BACKED,JACKAL,TRO,1,NO,ZW,4/9/14
2014450558,GREATER,KUDU,TRO,1,NO,ZW,4/9/14
2014450558,,WATERBUCK,TRO,1,NO,ZW,4/9/14
2014450558,BURCHELL'S,ZEBRA,TRO,1,NO,ZW,4/9/14
2014450696,RED,KANGAROO,SHO,24,NO,AU,4/14/14
2014450699,RED,KANGAROO,SHO,36,NO,AU,4/14/14
2014450813,ARGENTINE SHORTFIN,SQUID,MEA,49068,KG,AR,4/16/14
2014450854,,WOLF,SKU,2,NO,CA,4/8/14
2014450886,RED PRECIOUS,CORAL,CPR,5,NO,NP,3/26/14
2014450914,CAPIZ,SHELL,SPR,330,NO,ID,4/17/14
2014450916,GREAT PEARL,OYSTER,SPR,464,NO,IN,4/17/14
2014450951,,CARP,LIV,136,NO,JP,4/15/14
2014450980,AFRICAN,ELEPHANT,BOC,1,NO,ZW,4/7/14
2014450980,AFRICAN,ELEPHANT,EAR,2,NO,ZW,4/7/14
2014450980,AFRICAN,ELEPHANT,FOO,4,NO,ZW,4/7/14
2014450980,AFRICAN,ELEPHANT,SKP,5,NO,ZW,4/7/14
2014450980,AFRICAN,ELEPHANT,LPS,10,NO,ZW,4/7/14
2014450996,AFRICAN,ELEPHANT,TRO,1,NO,ZW,4/7/14
2014451247,RED,KANGAROO,SHO,32,NO,AU,4/15/14
2014451260,NEW ZEALAND ARROW,SQUID,MEA,17312,KG,NZ,4/18/14
2014451289,,SQUID,MEA,1,KG,CN,4/16/14
2014451289,JUMBO,SQUID,MEA,2,KG,CN,4/16/14
2014451313,COMMON,PHEASANT,FEA,2,NO,XX,4/1/14
2014451456,GREAT PEARL,OYSTER,JWL,225,NO,PH,4/12/14
2014451456,ABALONE,SHELL,JWL,165,NO,NZ,4/12/14
2014451456,,SHELL,JWL,68,NO,US,4/12/14
2014451456,,OYSTER,JWL,41,NO,PF,4/12/14
2014451456,,SEA FAN,JWL,3,NO,CN,4/12/14
2014451494,,WOLF,SKI,1,NO,CA,4/8/14
2014451494,,WOLF,SKU,1,NO,CA,4/8/14
2014451516,,ELK,TRO,1,NO,NZ,4/7/14
2014451516,DOMESTIC,SHEEP,TRO,1,NO,NZ,4/7/14
2014451516,ALPINE,CHAMOIS,TRO,1,NO,NZ,4/7/14
2014451516,PURPLE,SWAMPHEN,TRO,1,NO,NZ,4/7/14
2014451516,PARADISE,SHELDUCK,TRO,2,NO,NZ,4/7/14
2014451591,,ELK,TRO,2,NO,NZ,4/11/14
2014451591,HIMILAYAN,TAHR,TRO,1,NO,NZ,4/11/14
2014451597,,BLESBOK,TRO,1,NO,ZA,4/8/14
2014451597,,GEMSBOK,TRO,1,NO,ZA,4/8/14
2014451597,DESERT,WARTHOG,TRO,1,NO,ZA,4/8/14
2014451597,GREATER,KUDU,TRO,1,NO,ZA,4/8/14
2014451597,,BUSHBUCK,TRO,1,NO,ZA,4/8/14
2014451597,BUSH,DUIKER,TRO,1,NO,ZA,4/8/14
2014451597,,IMPALA,TRO,1,NO,ZA,4/8/14
2014451597,,SPRINGBOK,TRO,2,NO,ZA,4/8/14
2014451597,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,4/8/14
2014451630,SIBERIAN MUSK,DEER,MED,2,NO,CN,4/15/14
2014451630,SIBERIAN PIT,VIPER,MED,2,NO,CN,4/15/14
2014452712,AMERICAN,MINK,SKI,13347,NO,SE,4/18/14
2014452714,AMERICAN,MINK,SKI,22505,NO,PL,4/18/14
2014452722,NORTHERN SHORTFIN,SQUID,MEA,91,KG,KR,4/19/14
2014452722,EDIBLE,JELLYFISH,MEA,245,KG,KR,4/19/14
2014452722,ARGENTINE SHORTFIN,SQUID,MEA,1000,KG,KR,4/19/14
2014452722,,SEA PINEAPPLE,MEA,54,KG,KR,4/19/14
2014452761,NORTHERN SHORTFIN,SQUID,MEA,48,KG,KR,4/19/14
2014452764,ABALONE,SHELL,SPR,1,NO,NZ,4/15/14
2014453154,,SQUID,MEA,4234,KG,TH,4/21/14
2014453164,RED,KANGAROO,SHO,80,NO,AU,4/17/14
2014453208,,SQUID,MEA,14515,KG,TH,4/21/14
2014453359,ARGENTINE SHORTFIN,SQUID,MEA,99364,KG,UY,4/22/14
2014453473,SOUTHERN AFRICAN,OSTRICH,FEA,6240,NO,ZA,4/17/14
2014453559,AFRICAN,LION,TRO,1,NO,ZA,3/26/14
2014453559,AFRICAN,LION,TRO,1,NO,ZA,3/26/14
2014453559,,WATERBUCK,TRO,2,NO,ZA,3/26/14
2014453559,GREATER,KUDU,TRO,1,NO,ZA,3/26/14
2014453559,,LECHWE,TRO,1,NO,ZA,3/26/14
2014453559,,SPRINGBOK,TRO,1,NO,ZA,3/26/14
2014453559,HARTMANN'S MT.,ZEBRA,TRO,1,NO,ZA,3/26/14
2014453562,COMMON,PHEASANT,FEA,1140,NO,CN,4/19/14
2014453562,SOUTHERN AFRICAN,OSTRICH,FEA,432,NO,ZA,4/19/14
2014453799,SEA,SNAIL,SPR,2448,NO,IN,4/24/14
2014453799,COMMON,BUBBLESHELL,SPR,2448,NO,IN,4/24/14
2014453799,COMMON,PERIWINKLE,SPR,2448,NO,IN,4/24/14
2014453799,SEA,SNAIL,SPR,2448,NO,IN,4/24/14
2014453802,,OYSTER,SPR,504,NO,IN,4/24/14
2014453804,RADIATED RAT,SNAKE,SHO,3540,NO,ID,4/21/14
2014453811,WHITE-TAILED,DEER,HAI,100,NO,US,4/21/14
2014453811,EUROPEAN,RABBIT,HAI,100,NO,CN,4/21/14
2014453811,COMMON,PHEASANT,FEA,250,NO,CN,4/21/14
2014453837,ABALONE,SHELL,SPR,50000,NO,AU,4/9/14
2014453856,BLACK,WILDEBEEST,TRO,1,NO,ZA,4/17/14
2014453856,,IMPALA,TRO,1,NO,ZA,4/17/14
2014453856,,HARTEBEEST,TRO,1,NO,ZA,4/17/14
2014453856,,BLESBOK,TRO,1,NO,ZA,4/17/14
2014453856,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,4/17/14
2014453856,BLUE,WILDEBEEST,TRO,1,NO,ZA,4/17/14
2014454192,MARGINED,CONCH,SHE,800,NO,CN,4/14/14
2014454192,SCREW,SHELL,SHE,800,NO,CN,4/14/14
2014454193,,ELK,MEA,1917,KG,NZ,4/18/14
2014454193,,ELK,MEA,1595,KG,NZ,4/18/14
2014454193,BRUSHTAIL,POSSUM,MEA,125,KG,NZ,4/18/14
2014454193,BRUSHTAIL,POSSUM,MEA,14,KG,NZ,4/18/14
2014454193,BRUSHTAIL,POSSUM,MEA,87,KG,NZ,4/18/14
2014454193,,ELK,MEA,1963,KG,NZ,4/18/14
2014454193,,ELK,MEA,73,KG,NZ,4/18/14
2014454193,,ELK,MEA,45,KG,NZ,4/18/14
2014454270,SEED-FEEDING,WEEVIL,LIV,300,NO,CH,4/28/14
2014454272,FAT,HORSEMUSSEL,SPR,900,NO,CN,4/24/14
2014454875,OLIVE,FLOUNDER,LIV,90,NO,KR,4/23/14
2014454875,RIDGED-EYE,FLOUNDER,LIV,20,NO,KR,4/23/14
2014454875,WHIPARM,OCTOPUS,LIV,22,NO,KR,4/23/14
2014454875,,SEA CUCUMBER,MEA,5,KG,KR,4/23/14
2014454875,,SEA PINEAPPLE,MEA,5,KG,KR,4/23/14
2014454931,OLIVE,SHELL,SPR,23652,NO,TH,4/17/14
2014454931,,CERITH,SPR,5364,NO,TH,4/17/14
2014454931,NETTED DOG,WHELK,SPR,5364,NO,TH,4/17/14
2014454931,,CLAM,SPR,6828,NO,TH,4/17/14
2014454931,SEA,SNAIL,SPR,10728,NO,TH,4/17/14
2014454931,,MUSSEL,SPR,26820,NO,TH,4/17/14
2014454931,,LIMPET,SPR,8940,NO,TH,4/17/14
2014454931,,CONCH,SPR,8940,NO,TH,4/17/14
2014454931,,SHELL,SPR,8940,NO,TH,4/17/14
2014454931,,SHELL,SPR,1056,NO,TH,4/17/14
2014454934,OLIVE,SHELL,SPR,30348,NO,TH,4/18/14
2014454934,,CERITH,SPR,6948,NO,TH,4/18/14
2014454934,NETTED DOG,WHELK,SPR,6948,NO,TH,4/18/14
2014454934,,CLAM,SPR,8652,NO,TH,4/18/14
2014454934,SEA,SNAIL,SPR,13896,NO,TH,4/18/14
2014454934,,MUSSEL,SPR,34740,NO,TH,4/18/14
2014454934,,LIMPET,SPR,11580,NO,TH,4/18/14
2014454934,,CONCH,SPR,11580,NO,TH,4/18/14
2014454934,,SHELL,SPR,11580,NO,TH,4/18/14
2014454934,,SHELL,SPR,1464,NO,TH,4/18/14
2014454935,ASIATIC,MOUFLON,TRO,1,NO,FR,4/11/14
2014454935,FALLOW,DEER,TRO,1,NO,FR,4/11/14
2014454935,,ELK,TRO,1,NO,FR,4/11/14
2014455289,WHITE-TAILED,DEER,LPS,760,NO,US,4/23/14
2014455289,AMERICAN,BISON,LPS,760,NO,US,4/23/14
2014455314,,STARFISH,BOD,2556,NO,PH,4/28/14
2014455314,,STARFISH,BOD,4050,NO,PH,4/28/14
2014455314,LITTLE BEAR,CONCH,SPR,4050,NO,PH,4/28/14
2014455317,,MUSSEL,SPR,1440,NO,CN,4/27/14
2014455409,,ARK,SHE,172,NO,ID,4/24/14
2014455409,,NASSA,SHE,50,NO,ID,4/24/14
2014455409,,BATISSA,SHE,40,NO,ID,4/24/14
2014455409,,MUSSEL,SHE,200,NO,ID,4/24/14
2014455409,ABALONE,SHELL,SHE,30,NO,ID,4/24/14
2014455409,,ENGINA,SHE,30,NO,ID,4/24/14
2014455409,,CONCH,SHE,30,NO,ID,4/24/14
2014455409,,SHELL,SHE,30,NO,ID,4/24/14
2014455409,TIGER,COWRIE,SHE,30,NO,ID,4/24/14
2014455409,OTTER,CLAM,SHE,50,NO,ID,4/24/14
2014455409,,SEA STAR,SHE,131,NO,ID,4/24/14
2014455409,,SUNDIAL,SHE,131,NO,ID,4/24/14
2014455409,STRAWBERRY,CONCH,SHE,44,NO,ID,4/24/14
2014455421,GREAT PEARL,OYSTER,JWL,567,NO,PH,4/23/14
2014455421,ABALONE,SHELL,JWL,458,NO,NZ,4/23/14
2014455421,,SHELL,JWL,115,NO,US,4/23/14
2014455421,,OYSTER,JWL,95,NO,PF,4/23/14
2014455421,,SEA FAN,JWL,10,NO,CN,4/23/14
2014455421,,OYSTER,JWL,59,NO,PH,4/23/14
2014455711,COMMON,FROGSNAIL,SHE,300,NO,CN,4/24/14
2014455711,,MUREX,SHE,420,NO,CN,4/24/14
2014455716,,WOLF,SKI,5,NO,CA,4/21/14
2014455716,,WOLVERINE,SKI,11,NO,CA,4/21/14
2014455724,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,4/21/14
2014455724,,SPRINGBOK,TRO,1,NO,ZA,4/21/14
2014455724,,STEENBOK,TRO,1,NO,ZA,4/21/14
2014455724,,IMPALA,TRO,1,NO,ZA,4/21/14
2014455724,,BLESBOK,TRO,1,NO,ZA,4/21/14
2014455724,BLUE,WILDEBEEST,TRO,1,NO,ZA,4/21/14
2014455730,ARGENTINE SHORTFIN,SQUID,MEA,98192,KG,AR,4/25/14
2014456184,SOUTHERN AFRICAN,OSTRICH,FEA,2,NO,ZA,4/15/14
2014456184,MULE,DEER,SKP,1,NO,US,4/15/14
2014456184,WILD,TURKEY,FEA,2,NO,US,4/15/14
2014456184,,ELK,SKP,2,NO,US,4/15/14
2014456184,COMMON,MUSKRAT,SKP,1,NO,US,4/15/14
2014456184,,MALLARD,FEA,56,NO,US,4/15/14
2014456184,EASTERN GRAY,SQUIRREL,SKP,1,NO,US,4/15/14
2014456301,,CARACAL,TRO,1,NO,ZA,4/13/14
2014456301,MOUNTAIN,REEDBUCK,TRO,1,NO,ZA,4/13/14
2014456301,,BLESBOK,TRO,3,NO,ZA,4/13/14
2014456301,,BUSHBUCK,TRO,2,NO,ZA,4/13/14
2014456301,,SPRINGBOK,TRO,6,NO,ZA,4/13/14
2014456301,,HARTEBEEST,TRO,1,NO,ZA,4/13/14
2014456301,,IMPALA,TRO,2,NO,ZA,4/13/14
2014456301,GREATER,KUDU,TRO,1,NO,ZA,4/13/14
2014456301,DESERT,WARTHOG,TRO,5,NO,ZA,4/13/14
2014456302,,IMPALA,LPL,2,NO,ZA,4/13/14
2014456303,GREAT PEARL,OYSTER,JWL,405,NO,PH,4/25/14
2014456303,ABALONE,SHELL,JWL,304,NO,NZ,4/25/14
2014456303,,SHELL,JWL,93,NO,US,4/25/14
2014456303,,OYSTER,JWL,89,NO,PF,4/25/14
2014456303,,SEA FAN,JWL,3,NO,CN,4/25/14
2014456303,,OYSTER,JWL,30,NO,PH,4/25/14
2014456755,ARGENTINE SHORTFIN,SQUID,MEA,81007,KG,AR,4/30/14
2014456757,GREAT PEARL,OYSTER,SPR,1360,NO,IN,5/1/14
2014456760,,MALLARD,FEA,1008,NO,CN,5/3/14
2014456760,SOUTHERN AFRICAN,OSTRICH,FEA,1008,NO,ZA,5/3/14
2014456760,COMMON,PHEASANT,FEA,1008,NO,CN,5/3/14
2014456962,SHORTFIN,SQUID,BOD,75912,KG,UY,5/2/14
2014457050,AMERICAN,MINK,SKI,1239,NO,SE,4/28/14
2014457051,AMERICAN,MINK,SKI,11882,NO,NL,4/28/14
2014457052,AMERICAN,MINK,SKI,4127,NO,IE,4/28/14
2014457054,AMERICAN,MINK,SKI,200,NO,GR,4/28/14
2014457057,PEARL,MUSSEL,SPR,22,NO,CN,5/2/14
2014457058,,TURBAN,SPR,3672,NO,VN,5/1/14
2014457058,,ARK,SPR,3672,NO,VN,5/1/14
2014457058,,STARFISH,SPR,3672,NO,VN,5/1/14
2014457059,GREAT PEARL,OYSTER,SPR,96,NO,IN,5/1/14
2014457071,BARBARY,MACAQUE,SPE,286,ML,GI,3/11/14
2014457544,,SHRIMP,SPE,208,GM,HK,4/24/14
2014458341,EMERALD TREE,BOA,LIV,1,NO,DK,4/29/14
2014458391,WHIPARM,OCTOPUS,MEA,164,KG,ES,4/30/14
2014458392,,BUSHBUCK,TRO,1,NO,ZW,4/25/14
2014458392,,GIRAFFE,TRO,1,NO,ZW,4/25/14
2014458393,AFRICAN,BUFFALO,TRO,1,NO,ZW,4/25/14
2014458393,,BUSHBUCK,TRO,1,NO,ZW,4/25/14
2014458393,CHACMA,BABOON,TRO,1,NO,ZW,4/25/14
2014458393,,IMPALA,TRO,1,NO,ZW,4/25/14
2014458404,GREAT PEARL,OYSTER,JWL,172,NO,PH,4/30/14
2014458404,ABALONE,SHELL,JWL,151,NO,NZ,4/30/14
2014458404,,SHELL,JWL,59,NO,US,4/30/14
2014458404,,OYSTER,JWL,40,NO,PF,4/30/14
2014458404,,SEA FAN,JWL,2,NO,CN,4/30/14
2014458404,,OYSTER,JWL,10,NO,PH,4/30/14
2014458562,,GEODUCK,LIV,230000,NO,CA,4/30/14
2014458649,PEARL,MUSSEL,SPR,21708,NO,CN,5/2/14
2014458649,PEARL,MUSSEL,SPR,3600,NO,CN,5/2/14
2014458651,SHORTFIN,SQUID,SPR,2413,NO,KR,4/30/14
2014458670,CAPIZ,SHELL,SPR,648,NO,PH,5/4/14
2014459227,TROPICAL,FISH,LIV,765,NO,PH,5/1/14
2014459227,OTHER,INVERTEBRATES,LIV,88,NO,PH,5/1/14
2014459227,"CRABS, LOBSTERS,",CRUSTACEANS,LIV,167,NO,PH,5/1/14
2014459227,MOLLUSC,SHELL,LIV,232,NO,PH,5/1/14
2014459234,WHITE-TAILED,DEER,LPS,288,NO,US,5/4/14
2014459718,AMERICAN,BISON,LPS,480,NO,US,4/30/14
2014459718,WHITE-TAILED,DEER,LPS,1220,NO,US,4/30/14
2014459727,BEKA,SQUID,MEA,86,KG,KR,5/6/14
2014459729,,SQUID,MEA,7258,KG,TH,5/4/14
2014460404,GREAT PEARL,OYSTER,JWL,179,NO,PH,5/3/14
2014460404,ABALONE,SHELL,JWL,75,NO,NZ,5/3/14
2014460404,,SHELL,JWL,12,NO,US,5/3/14
2014460404,,OYSTER,JWL,44,NO,PF,5/3/14
2014460404,,SEA FAN,JWL,1,NO,CN,5/3/14
2014460404,,OYSTER,JWL,19,NO,PH,5/3/14
2014460440,,SHELL,SPR,660,NO,CN,5/4/14
2014460453,JAPANESE FALSE,CERITH,SPR,5540,NO,CN,5/4/14
2014460453,,STARFISH,BOD,5540,NO,CN,5/4/14
2014460453,STONY,CORAL,CPR,5540,NO,CN,5/4/14
2014460453,MOLLUSC,SHELL,SPR,5540,NO,CN,5/4/14
2014460543,RUSSIAN,STURGEON,CAV,1,KG,NL,4/10/14
2014460789,NEW ZEALAND ARROW,SQUID,MEA,17312,KG,NZ,5/9/14
2014460854,COMMON,ELAND,TRO,1,NO,ZA,3/25/14
2014460854,,GEMSBOK,TRO,1,NO,ZA,3/25/14
2014460854,,GIRAFFE,TRO,1,NO,ZA,3/25/14
2014460854,,KLIPSPRINGER,TRO,1,NO,ZA,3/25/14
2014460854,AFRICAN,BUFFALO,TRO,1,NO,ZA,3/25/14
2014460868,COMMON,ELAND,TRO,1,NO,ZA,3/25/14
2014460868,,GEMSBOK,TRO,1,NO,ZA,3/25/14
2014460868,,IMPALA,TRO,1,NO,ZA,3/25/14
2014460868,GREATER,KUDU,TRO,1,NO,ZA,3/25/14
2014460868,,NYALA,TRO,1,NO,ZA,3/25/14
2014460868,,HARTEBEEST,TRO,1,NO,ZA,3/25/14
2014460868,AFRICAN,BUFFALO,TRO,1,NO,ZA,3/25/14
2014461686,SWAN,MUSSEL,SPR,3000,NO,CN,5/8/14
2014461690,,SQUID,MEA,1530,KG,VN,5/9/14
2014461693,,SQUID,MEA,10898,KG,US,5/8/14
2014461694,EUROPEAN,RABBIT,GAR,468,NO,AU,5/6/14
2014462054,,STARFISH,BOD,96360,NO,PH,4/26/14
2014462054,MOLLUSC,SHELL,SPR,20660,NO,PH,4/26/14
2014462065,,GEMSBOK,TRO,2,NO,NA,5/1/14
2014462065,GREATER,KUDU,TRO,2,NO,NA,5/1/14
2014462065,,SPRINGBOK,TRO,1,NO,NA,5/1/14
2014462066,,GEMSBOK,TRO,1,NO,NA,5/1/14
2014462066,GREATER,KUDU,TRO,1,NO,NA,5/1/14
2014462080,BLACK,WILDEBEEST,TRO,1,NO,ZA,5/3/14
2014462080,MOUNTAIN,REEDBUCK,TRO,1,NO,ZA,5/3/14
2014462080,,BLESBOK,TRO,1,NO,ZA,5/3/14
2014462080,,SPRINGBOK,TRO,1,NO,ZA,5/3/14
2014462080,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,5/3/14
2014462080,GREATER,KUDU,TRO,1,NO,ZA,5/3/14
2014462081,,BUSHBUCK,TRO,1,NO,ZA,5/3/14
2014462081,MOUNTAIN,REEDBUCK,TRO,1,NO,ZA,5/3/14
2014462084,BLUE,WILDEBEEST,TRO,1,NO,ZA,5/3/14
2014462084,,BLESBOK,TRO,1,NO,ZA,5/3/14
2014462084,GREATER,KUDU,TRO,1,NO,ZA,5/3/14
2014462084,,IMPALA,TRO,1,NO,ZA,5/3/14
2014462084,,SPRINGBOK,TRO,1,NO,ZA,5/3/14
2014462084,,GEMSBOK,TRO,1,NO,ZA,5/3/14
2014462085,SABLE,ANTELOPE,TRO,1,NO,ZA,5/3/14
2014462332,TROPICAL,FISH,LIV,7600,NO,TH,5/7/14
2014462332,ASIAN FAN,SHRIMP,LIV,180,NO,TH,5/7/14
2014463082,RED-BILLED,FRANCOLIN,TRO,1,NO,NA,5/6/14
2014463087,BLACK-BACKED,JACKAL,TRO,2,NO,NA,5/6/14
2014463087,SPOTTED,HYAENA,TRO,1,NO,NA,5/6/14
2014463087,,IMPALA,TRO,1,NO,NA,5/6/14
2014463087,,WATERBUCK,TRO,1,NO,NA,5/6/14
2014463087,GREATER,KUDU,TRO,1,NO,NA,5/6/14
2014463087,BLACK,WILDEBEEST,TRO,1,NO,NA,5/6/14
2014463091,,REINDEER,SKI,384,NO,FI,5/5/14
2014463101,,CUTTLEFISH,MEA,18,KG,KR,5/8/14
2014463101,NORTHERN SHORTFIN,SQUID,MEA,41,KG,KR,5/8/14
2014463101,NORTHERN SHORTFIN,SQUID,MEA,40,KG,KR,5/8/14
2014463101,NORTHERN SHORTFIN,SQUID,MEA,23,KG,KR,5/8/14
2014463101,NORTHERN SHORTFIN,SQUID,MEA,33,KG,KR,5/8/14
2014463118,MOLLUSC,SHELL,SPR,2400,NO,CN,5/8/14
2014463455,,WHELK,MEA,525,KG,RU,5/11/14
2014463471,GREAT PEARL,OYSTER,JWL,356,NO,PH,5/9/14
2014463471,ABALONE,SHELL,JWL,223,NO,NZ,5/9/14
2014463471,,SHELL,JWL,87,NO,US,5/9/14
2014463471,,OYSTER,JWL,64,NO,PF,5/9/14
2014463471,,SEA FAN,JWL,3,NO,CN,5/9/14
2014463471,,OYSTER,JWL,24,NO,PH,5/9/14
2014463718,BUSH,DUIKER,TRO,1,NO,ZA,5/5/14
2014463718,,GEMSBOK,TRO,2,NO,ZA,5/5/14
2014463718,,IMPALA,TRO,2,NO,ZA,5/5/14
2014463718,BLACK-BACKED,JACKAL,TRO,4,NO,ZA,5/5/14
2014463718,GREATER,KUDU,TRO,2,NO,ZA,5/5/14
2014463718,,SPRINGBOK,TRO,1,NO,ZA,5/5/14
2014463718,BLUE,WILDEBEEST,TRO,1,NO,ZA,5/5/14
2014463718,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,5/5/14
2014463718,,NYALA,TRO,1,NO,ZA,5/5/14
2014463719,,RACCOON,TAI,482,NO,GR,5/5/14
2014463719,,COYOTE,SKP,150,NO,GR,5/5/14
2014463719,,RACCOON,SKP,150,NO,GR,5/5/14
2014463719,,COYOTE,TAI,296,NO,GR,5/5/14
2014463721,COMMON,ELAND,TRO,1,NO,ZA,5/5/14
2014463721,,GEMSBOK,TRO,1,NO,ZA,5/5/14
2014463721,,IMPALA,TRO,1,NO,ZA,5/5/14
2014463721,GREATER,KUDU,TRO,1,NO,ZA,5/5/14
2014463721,,HARTEBEEST,TRO,1,NO,ZA,5/5/14
2014463721,,SPRINGBOK,TRO,1,NO,ZA,5/5/14
2014463721,BLUE,WILDEBEEST,TRO,1,NO,ZA,5/5/14
2014464525,,SAND DOLLAR,BOD,69,NO,XX,3/25/14
2014464528,BEKA,SQUID,MEA,2551,KG,KR,5/13/14
2014464528,BEKA,SQUID,MEA,3178,KG,CN,5/13/14
2014464528,,OCTOPUS,MEA,360,KG,VN,5/13/14
2014464528,N. PACIFIC GIANT,OCTOPUS,MEA,144,KG,KR,5/13/14
2014464528,,SEA PINEAPPLE,MEA,668,KG,KR,5/13/14
2014464533,,GOAT,TRO,1,NO,TR,2/19/14
2014464533,GOITERED,GAZELLE,TRO,1,NO,TR,2/19/14
2014464542,HONEY,BADGER,TRO,1,NO,ZA,5/8/14
2014464542,VERVET,MONKEY,TRO,1,NO,ZA,5/8/14
2014464542,BLUE,WILDEBEEST,TRO,1,NO,ZA,5/8/14
2014464542,,GEMSBOK,TRO,2,NO,ZA,5/8/14
2014464542,,IMPALA,TRO,2,NO,ZA,5/8/14
2014464542,GREATER,KUDU,TRO,1,NO,ZA,5/8/14
2014464542,,NYALA,TRO,2,NO,ZA,5/8/14
2014464542,COMMON,WARTHOG,TRO,2,NO,ZA,5/8/14
2014464542,BLACK,WILDEBEEST,TRO,2,NO,ZA,5/8/14
2014465146,GOLD-RINGER,COWRIE,SPR,51,KG,IN,5/8/14
2014465146,MONEY,COWRIE,SPR,50,KG,IN,5/8/14
2014465146,MARGINED,CONCH,SPR,2600,NO,IN,5/8/14
2014465304,CAPIZ,SHELL,SPR,240,NO,PH,5/16/14
2014465307,GREAT PEARL,OYSTER,SPR,326,NO,VN,5/15/14
2014465312,SPANISH,IBEX,TRO,1,NO,ES,5/8/14
2014465335,AFRICAN,LION,TRO,1,NO,ZA,5/6/14
2014465335,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,5/6/14
2014465344,,BLESBOK,TRO,1,NO,ZA,5/6/14
2014465344,,NYALA,TRO,1,NO,ZA,5/6/14
2014465344,SABLE,ANTELOPE,TRO,1,NO,ZA,5/6/14
2014465344,,IMPALA,TRO,1,NO,ZA,5/6/14
2014465344,COMMON,ELAND,TRO,1,NO,ZA,5/6/14
2014465344,GREATER,KUDU,TRO,1,NO,ZA,5/6/14
2014465344,,GEMSBOK,TRO,2,NO,ZA,5/6/14
2014465344,DESERT,WARTHOG,TRO,2,NO,ZA,5/6/14
2014465346,ARGENTINE SHORTFIN,SQUID,MEA,3393,KG,AR,5/16/14
2014465346,ARGENTINE SHORTFIN,SQUID,MEA,1996,KG,AR,5/16/14
2014466100,OLIVE,FLOUNDER,LIV,196,NO,KR,5/14/14
2014466100,,SEA PINEAPPLE,LIV,150,NO,KR,5/14/14
2014466100,WHIPARM,OCTOPUS,LIV,30,NO,KR,5/14/14
2014466200,N. AMERICAN BROWN,BEAR,RUG,1,NO,CA,5/8/14
2014466221,,SQUID,MEA,400,KG,JP,5/14/14
2014466221,,SQUID,MEA,520,KG,JP,5/14/14
2014466221,,SQUID,MEA,160,KG,JP,5/14/14
2014466221,,SQUID,MEA,160,KG,JP,5/14/14
2014466221,RED FLYING,SQUID,MEA,180,KG,JP,5/14/14
2014466221,RED FLYING,SQUID,MEA,30,KG,JP,5/14/14
2014466224,EUROPEAN,ROE,TRO,3,NO,SE,5/11/14
2014466229,SHORTFIN,SQUID,BOD,24820,KG,UY,5/15/14
2014466267,PEARL,MUSSEL,SPR,12672,NO,CN,5/16/14
2014466267,PEARL,MUSSEL,SPR,3960,NO,CN,5/16/14
